tweet_id,search_lang,detected_lang,keyword,display_name,handle,date,text
1674519490946531330,fr,unknown,intelligence artificielle,╭⊱ 𝘑𝘢𝘯𝘦 𝘋𝘰𝘦 𝘚𝘮𝘪𝘵𝘩 ⊱╮,ECaetane,2023-06-29T20:45:32.000Z,Entre autre + crédit social chinois et intelligence artificielle de + en +
1674516104415268864,fr,unknown,intelligence artificielle,Guido De Meyer,guidodeme,2023-06-29T20:32:04.000Z,Intelligence artificielle.
1674512265490440195,fr,unknown,intelligence artificielle,Nicolas THIBERT,nicolasthibert1,2023-06-29T20:16:49.000Z,"Admiratif de voir cette cohorte de décérébrés rassemblés pour réfléchir sur 1 sujet qu ils ne maitrisent pas...

Ou est ce la version francaise de l intelligence artificielle?"
1674510611600797714,fr,unknown,intelligence artificielle,pierre jean jacques,pierjeanjacques,2023-06-29T20:10:15.000Z,"Le Grand Remplacement de nos descendants:

Une singularité qui se produira à l’instant même où
L’intelligence artificielle prendra conscience qu’elle origine
de la seule et unique espèce qui doute de pouvoir survivre 
à sa propre intelligence et qui se prend elle-même en otage."
1674510531539922963,fr,unknown,intelligence artificielle,pierre jean jacques,pierjeanjacques,2023-06-29T20:09:56.000Z,"Le Grand Remplacement de nos descendants:

Une singularité qui se produira à l’instant même où
L’intelligence artificielle prendra conscience qu’elle origine
de la seule et unique espèce qui doute de pouvoir survivre 
à sa propre intelligence et qui se prend elle-même en otage."
1674510266908700677,fr,unknown,intelligence artificielle,pierre jean jacques,pierjeanjacques,2023-06-29T20:08:53.000Z,"Le Grand Remplacement de nos descendants:

Une singularité qui se produira à l’instant même où
L’intelligence artificielle prendra conscience qu’elle origine
de la seule et unique espèce qui doute de pouvoir survivre 
à sa propre intelligence et qui se prend elle-même en otage."
1674510236017651719,fr,unknown,intelligence artificielle,Tariq Ashraf,TariqAshraf,2023-06-29T20:08:45.000Z,"Intelligence artificielle : OpenAI choisit Londres pour son siège européen 
lesechos.fr/tech-medias/in
…"
1674508210789662720,fr,unknown,intelligence artificielle,Mister Prépa,MisterPrepa,2023-06-29T20:00:42.000Z," Zoom sur le lien entre emploi et intelligence artificielle sous le prisme empirique de l’acceptation du progrès technique 
misterprepa.net/jean-marc-dani
…"
1674501148932206604,fr,unknown,intelligence artificielle,Archibot,archamb,2023-06-29T19:32:39.000Z,Il suffira de brancher une intelligence artificielle au ventilateur et plus besoin d'élire un président 
1674497566468194304,fr,unknown,intelligence artificielle,ELTEMBLON,El_Temblon,2023-06-29T19:18:25.000Z,"NOUVEAU PODCAST / NOUVELLE VIDÉO :
L'informatique en France, l'hypocrisie ?(Dev, Intelligence Artificielle, Hackathon, etc.) COCKPIT 4

On parle d'esclavage modern(Hackathon), du phénomène de l'IA, des clichés en informatique, des postes frauduleux etc.. 
youtu.be/QYdSlJ0tZys"
1674490466073554945,fr,unknown,intelligence artificielle,MESRSCI,mesrsci,2023-06-29T18:50:12.000Z,"Intelligence artificielle et Métaverse

L’Université Virtuelle de Côte d’Ivoire (UVCI), abrite un Colloque scientifique international sur le thème : «  Intelligence artificielle et Métaverse : enjeux techniques, éthiques et impacts sociétaux » prévu du 29 au 30 juin 2023."
1674483512961908736,fr,unknown,intelligence artificielle,Franck,franckogazeuse,2023-06-29T18:22:34.000Z,"Avant l intelligence artificielle, il y a eu la connerie naturelle"
1674482053679661056,fr,unknown,intelligence artificielle,Marianne,MarianneleMag,2023-06-29T18:16:46.000Z," Tribune. ""À l’heure où déferle l’'intelligence artificielle' et alors que nous avons déjà passé de trop nombreux points de non-retour en termes environnementaux, le véritable défi n’est autre que préserver l’indépendance de l’Homme face à la machine."" 
marianne.net/agora/tribunes
…"
1674469870358896643,fr,unknown,intelligence artificielle,Marc-Antoine Charette,marcantoinec,2023-06-29T17:28:21.000Z,"« Québec accorde un financement de 3 millions $ sur trois ans à un institut en intelligence artificielle de l’Université Laval [...]. »

 
journaldemontreal.com/2023/06/29/3-m
… via le 
@JdeMontreal
 #eduqc #polqc #assnat #enseignementsup #universite"
1674468356441747460,fr,unknown,intelligence artificielle,Marie,une_redactrice,2023-06-29T17:22:20.000Z,"Elles viennent d'où et datent de quand, ces images de Macron avec Brigitte qui enflamme le dancefloor et Bernard Montiel pour meilleur pote ? Bernard Montiel, bon sang. Dites-moi que c'est généré par une intelligence artificielle, je vous en conjure."
1674461738379476993,fr,unknown,intelligence artificielle,Diane Dumaresq,DianeDumaresq,2023-06-29T16:56:03.000Z,"Intel lance une intelligence artificielle qui va révolutionner la création de contenus pour la réalité virtuelle 
futura-sciences.com/tech/actualite
…"
1674455995882389504,fr,unknown,intelligence artificielle,Monsieur IA,MickaelD_IA,2023-06-29T16:33:13.000Z,"Nouvelle vidéo Youtube ! 

Je parle avec Hasheur (Owen Simonin) - Blockchain & Intelligence Artificielle (Monsieur IA)
youtube.com/watch?v=yheYLL
…"
1674450287606771712,fr,unknown,intelligence artificielle,Evariste Bigaouette,EvaristeBig,2023-06-29T16:10:33.000Z,"Intelligence artificielle à Québec 
dlvr.it/SrQjtY"
1674447898682204162,fr,unknown,intelligence artificielle,Azerty,Azerty123Twitt1,2023-06-29T16:01:03.000Z,"Dans sa quête de développement d’une intelligence artificielle saine et fiable, l’Europe finance quatre “crash test” pour s’assurer de leur conformité. Des crashs tests pour IA ? Mardi 27 juin, l’Union européenne a annoncé le financement de quatre… 
dlvr.it/SrQhJM"
1674446332382068738,fr,unknown,intelligence artificielle,#StartupBRICS,StartupBRICS,2023-06-29T15:54:50.000Z,"Meet-up SIBC Maghreb
 RDV le 6 juillet au 
@Technopark
 pour le Meet-up SIBC Maghreb. Au programme, un débat autour de l’Entrepreneuriat Féminin et Intelligence Artificielle !

Focus sur l’une de nos speakers : Salma Kabbaj, co-fondatrice et Directrice Générale d'IMPACT Lab"
1674424056857374720,fr,unknown,intelligence artificielle,Joëlle Boutin,joelleboutin,2023-06-29T14:26:19.000Z,"Annonce d’un appui de 3 M$ à l’
@UniversiteLaval
 pour soutenir une initiative  de @IID_Laval & propulser le Pôle régional d’expertise en intelligence artificielle au Québec. 
Pour notre prospérité économique, l’adoption de l’IA au sein des organisations est primordiale."
1674420731999031299,fr,unknown,intelligence artificielle,Stéphane TOULLIEUX,stoullieux,2023-06-29T14:13:06.000Z,"Enregistrement d’une émission spéciale intelligence artificielle pour Athymis Gestion  sur Radio Patrimoine  avec les super Fabrice Cousté et Louis de Montalembert de Pleiade AM ! #AI #IA #intelligenceartificielle dédicace Paul-Emile Herisson 
lnkd.in/eg4ZHvEU"
1674420275675529218,fr,unknown,intelligence artificielle,Fetrarivo,g_reflexion,2023-06-29T14:11:17.000Z,"Projet IA & Éducation : Intelligence Artificielle Sans Ordinateur ~ 
IN*ART SO ~ À Vendre ! 
Andriamiarisoa Fetrarivo  
911 AV des Jeux Olympiques 
38100 Grenoble"
1674415899372294145,fr,unknown,intelligence artificielle,malaisante,malaisante,2023-06-29T13:53:54.000Z,QUESTION 13 : la méchante intelligence artificielle dans code lyoko s’appelle XANA
1674414164498870273,fr,unknown,intelligence artificielle,Math |,thenoobinvest,2023-06-29T13:47:00.000Z,"15/

Je décide donc d’allouer mes 500€ sur 5 projets différents : 

ENS : identité numérique décentralisée 
UOS : plateforme gaming 3.0 
MINA : Blockchain la plus légère du marché 
FETCH AI : intelligence Artificielle 
HNT : internet des objets"
1674412724506308608,fr,unknown,intelligence artificielle,Louis-François Bouchard,Whats_AI,2023-06-29T13:41:17.000Z,"A new channel for popularizing artificial intelligence (for everyone)!

My goal with this new channel is to explain the progress of artificial intelligence and how these models work to the general public. I want to cover the latest developments by sharing how they function,"
1674412444255686657,fr,unknown,intelligence artificielle,dj,djtg221,2023-06-29T13:40:10.000Z,"en même temps on va pas tenter de négocier avec des milliers de gens qui lancent des pétards sur tout ce qui bouge, t'es pas censé être une ""intelligence"" artificielle ?"
1674410803129114624,fr,unknown,intelligence artificielle,malaisante,malaisante,2023-06-29T13:33:39.000Z,QUESTION 13 : comment s’appelle la « méchante » intelligence artificielle dans le dessin animé code lyoko ?
1674408376095080449,fr,unknown,intelligence artificielle,Économie Québec,economie_quebec,2023-06-29T13:24:00.000Z,"[ COMMUNIQUÉ ]
Le 
@GouvQc
 accorde 3 M$ à l’
@universitelaval
 pour soutenir l’Institut intelligence et données (
@IID_ULaval
) ainsi que des projets visant à constituer le Pôle régional d’expertise en intelligence artificielle au Québec.
bit.ly/44n42Hd

#IA"
1674405748099661826,fr,unknown,intelligence artificielle,Evariste Bigaouette,EvaristeBig,2023-06-29T13:13:33.000Z,"Intelligence artificielle: 3 M$ pour continuer de traiter les données du monde réel 
dlvr.it/SrQGtS"
1674402921545342976,fr,unknown,intelligence artificielle,Mathieu Flaig,MathieuFlex,2023-06-29T13:02:20.000Z,"Nos détraqués ont du talent : ""un immonde trafic d’images pédophiles créées par intelligence artificielle révélé par la BBC"" 

""Les pédophiles [...] vendent les images sur des sites comme Patreon, où les gens peuvent payer un abonnement mensuel de 3 euros pour les voir."
1674400188436291586,fr,unknown,intelligence artificielle,LA LUNICORNE,LaLunicorne,2023-06-29T12:51:28.000Z,"Exploration  juin 2023 : TDAH - Intelligence Artificielle 
youtu.be/BUDn6Q4FP6I via 
@YouTube"
1674394193773359105,fr,unknown,intelligence artificielle,Suit,OldSuitMan,2023-06-29T12:27:39.000Z,"Une image de l intelligence artificielle pour tromper les gens ...je crois   LIVE
The white march in homage to Nahel starts in Nanterre
bfmtv.com/police-justice
…"
1674382848546029572,fr,unknown,intelligence artificielle,ope,BroskiKely,2023-06-29T11:42:34.000Z,Ajd jvais voir Mimi ( a voir si c’est une intelligence artificielle ou pas)
1674382842560643072,fr,unknown,intelligence artificielle,Olympe,MartineJuillard,2023-06-29T11:42:32.000Z,Oui... IA Intelligence Artificielle  non... Isabelle Adjani.
1674374340064993281,fr,unknown,intelligence artificielle,UEMF Euromed Fès,UEMFes,2023-06-29T11:08:45.000Z,"Comment les métiers créatifs de l’image « adoptent » la génération par intelligence artificielle 
dlvr.it/SrPzBw"
1674359805186658306,fr,unknown,intelligence artificielle,Christophe Lachnitt,XopheLachnitt,2023-06-29T10:11:00.000Z,"Selon Bloomberg Intelligence, le marché de l'intelligence artificielle générative devrait atteindre 1,3 trillion de dollars en 2032, contre 40 milliards en 2022. 
bloom.bg/3pui8aW #Tech #IA"
1674355662288220160,fr,unknown,intelligence artificielle,TempsInfo,TempsInfo,2023-06-29T09:54:32.000Z,"Streaming, intelligence artificielle, castings... Pourquoi les acteurs hollywoodiens s'apprêtent à faire grève 
dlvr.it/SrPp0G"
1674355444129644544,fr,unknown,intelligence artificielle,Tech Generation,TechGen_FR,2023-06-29T09:53:40.000Z,"Est-ce que l’intelligence artificielle générative a trouvé son champion avec Typeface ?  - 
ift.tt/vamWNVC #tech #Intelligence Artificielle, Technologie"
1674355430770761729,fr,unknown,intelligence artificielle,David G,DavidG47081621,2023-06-29T09:53:37.000Z,Bonjour. Intelligence Artificielle est une excuse pour les FactCheckeurs...
1674353297791111168,fr,unknown,intelligence artificielle,NumisCorner.com,cdesmonnaies,2023-06-29T09:45:08.000Z,"Nous avons demandé à une intelligence artificielle d’imaginer 3 variantes d’une monnaie et avons glissé parmi les résultats obtenus la monnaie originale.

Saurez-vous deviner laquelle de ces 4 propositions est réelle ?

La réponse ici : 
buff.ly/44oiOxG"
1674346215285325824,fr,unknown,intelligence artificielle,PHOTO,PHOTO_Magazine,2023-06-29T09:17:00.000Z,"PHOTO 556
Au sommaire : Nouvelle Génération - À Cuba, Michael Christopher Brown signe le tout premier reportage en Intelligence artificielle.
photo.fr/le-mag"
1674345950913994753,fr,unknown,intelligence artificielle,René-Paul Arlandis,RP_Arlandis,2023-06-29T09:15:57.000Z,"Intelligence artificielle et formation, quels risque et potentiel? - Centre Inffo
centre-inffo.fr/site-centre-in
…"
1674343089148665858,fr,unknown,intelligence artificielle,merlintemetamorphose,4Rgeniusmerlin,2023-06-29T09:04:34.000Z,"La sélection naturelle a déjà débuté ! 
Et il y  a 2  issues : 
1/ Ceux qui seront dévoré par l intelligence artificielle! 
2/ Et ceux qui seront libéré de ce danger (peu importe les évolutions technologiques) 
Mais Ne vous trompez pas de combat
pour ton avenir "
1674342364507172864,fr,unknown,intelligence artificielle,Bout’chou,Harmenus,2023-06-29T09:01:42.000Z,"Une étude suisse montre que les personnes confrontées à une fausse information pensent davantage qu'elle est vraie si elle a été écrite par une intelligence artificielle. -BFM-
bfmtv.com/tech/intellige
…"
1674338418329829377,fr,unknown,intelligence artificielle,Factuel,FactuelOff,2023-06-29T08:46:01.000Z,"FIL INFO | Selon une étude suisse, les humains ont tendance à être plus facilement dupés par les mensonges d'une intelligence artificielle que d'un humain (BFMTV)
Retrouvez notre enquête sur l'intelligence artificielle de ChatGPT : 
factuel.media/eco-conso/arti
…"
1674335306261188608,fr,unknown,intelligence artificielle,Virginie j,AbribatVir87672,2023-06-29T08:33:39.000Z,Je suis pour l intelligence artificielle dans les maladies uniquement
1674332625719402497,fr,unknown,intelligence artificielle,Morgane Soulier,morganesoulier,2023-06-29T08:23:00.000Z,"Intelligence Artificielle : 6 compétences nécessaires pour devenir ingénieur #prompt

#chatgpt #emploi #ressourceshumaines #nouvellestechno
@DavidGewirtz
 @zdnetfr
 @ZDNET"
1674331577311023104,fr,unknown,intelligence artificielle,Boursorama,Boursorama,2023-06-29T08:18:50.000Z,"Intelligence artificielle : les Français moins optimistes sur les bénéfices et moins inquiets sur l'impact négatif 
boursorama.com/actualite-econ
…"
1674315363977162752,fr,unknown,intelligence artificielle,GEODE - Géopolitique de la datasphère,geode_science,2023-06-29T07:14:24.000Z," Rdv le 6 juillet à 17h pour la présentation du livre ""Intelligence Artificielle et Conflit International dans le Cyberespace"". Un événement incontournable sur l'#IA et les #conflits #internationaux. 
Inscription gratuite et obligatoire! #Cyberespace"
1674314303208407040,fr,unknown,intelligence artificielle,Cédric Vasseur,cedricvasseur,2023-06-29T07:10:11.000Z,"Intelligence artificielle : qu'est-ce que le paradoxe de Moravec ? - BBC News Afrique 
bbc.com/afrique/monde-
…"
1674313448358903810,fr,unknown,intelligence artificielle,Stéphanie Chazel,StephanieChazel,2023-06-29T07:06:47.000Z,"Musique et intelligence artificielle : amies ou ennemies ? via 
@francemusique
 @LouiVal"
1674308795965534209,fr,unknown,intelligence artificielle,Samir HAMLADJI,Hamladji,2023-06-29T06:48:18.000Z,"""L'IA ne va pas remplacer mais transformer""

Les salariés français ne sont guère plus que 9% à croire au spectre d'une intelligence artificielle (#IA) remplaçant leur poste  via 
@LesEchos
 & 
@EchosLeadership
 

Décryptage 
lesechos.fr/idees-debats/l
…
@PwC_France"
1674306806225461249,fr,unknown,intelligence artificielle,juaye,juaye,2023-06-29T06:40:24.000Z,"#Corruption #iA Une intelligence artificielle pour détecter plus efficacement les opérations de blanchiment d'argent vient d'être testée #AntiMoneyLaundering 
larevuedudigital.com/testee-chez-hs
…"
